order_id,customer_id,order_date,order_amount,currency,order_status
10726,5386,2022-05-13,1895.89,USD,Completed
10727,1446,2023-02-19,2692.17,USD,Completed
10728,4037,2022-12-22,1170.32,USD,Completed
10729,1413,2022-02-25,790.5,USD,Completed
10730,9475,2024-12-17,2439.76,USD,Completed
10731,469,2024-12-30,2164.11,USD,Completed
10732,9490,2023-05-22,1072.85,USD,Completed
10733,5264,2024-03-16,1637.52,USD,Completed
10734,5855,2023-12-25,1101.88,USD,Completed
10735,9658,2025-01-09,1364.43,USD,Completed
10736,631,2025-06-10,512.47,USD,Completed
10737,9663,2025-07-06,1944.95,USD,Completed
10738,7172,2024-02-14,690.92,USD,Completed
10739,4457,2025-01-28,1391.28,USD,Completed
10740,9346,2025-03-21,873.5,USD,Completed
10741,5823,2024-04-13,3496.74,USD,Completed
10742,9390,2023-10-13,1430.31,USD,Completed
10743,1552,2025-05-08,3111.34,USD,Completed
10744,1352,2022-08-13,2258.8,USD,Completed
10745,9084,2024-10-15,946.87,USD,Completed
10746,9290,2022-06-12,746.26,USD,Completed
10747,5516,2023-09-23,2772.58,USD,Completed
10748,6802,2024-05-04,1588.86,USD,Completed
10749,5388,2022-08-04,852.28,USD,Completed
10750,9101,2024-11-17,2056.11,USD,Completed
10751,2451,2025-08-24,1781.69,USD,Completed
10752,450,2025-04-20,1394.82,USD,Completed
10753,831,2022-06-26,694.48,USD,Completed
10754,4017,2022-07-30,3761.91,USD,Completed
10755,1174,2024-06-18,1041.99,USD,Cancelled
10756,1520,2022-01-20,1048.15,USD,Completed
10757,9252,2022-02-24,3547.02,USD,Completed
10758,4739,2022-09-30,849.21,USD,Completed
10759,6774,2023-01-02,1193.31,USD,Completed
10760,4011,2023-11-01,1266.22,USD,Completed
10761,1256,2023-02-27,1068.45,USD,Completed
10762,1484,2022-02-04,795.25,USD,Completed
10763,7868,2024-02-29,1953.09,USD,Completed
10764,7133,2023-09-21,1350.78,USD,Cancelled
10765,5118,2023-11-09,2028.57,USD,Completed
10766,8960,2024-10-01,337.03,USD,Completed
10767,5996,2025-12-10,1068.05,USD,Completed
10768,4970,2025-02-11,2221.86,USD,Completed
10769,7237,2024-12-17,459.55,USD,Completed
10770,6146,2025-04-04,3000.87,USD,Completed
10771,1248,2025-06-11,2740.98,USD,Completed
10772,9520,2025-08-08,1108.69,USD,Completed
10773,4005,2024-01-15,1094.55,USD,Completed
10774,8483,2023-09-04,974.46,USD,Completed
10775,4511,2023-12-31,2407.97,USD,Completed
10776,2228,2022-04-09,2111.79,USD,Completed
10777,2721,2023-11-07,1024.08,USD,Completed
10778,6915,2024-11-03,1254.37,USD,Completed
10779,9225,2023-04-18,1530.98,USD,Completed
10780,9134,2023-02-03,294.56,USD,Completed
10781,1784,2024-04-20,1482.96,USD,Cancelled
10782,5704,2023-12-17,3789.54,USD,Completed
10783,8676,2024-08-14,2408.68,USD,Completed
10784,7595,2024-12-08,387.06,USD,Completed
10785,6073,2023-10-05,1573.81,USD,Cancelled
10786,424,2022-05-03,2653.67,USD,Completed
10787,1088,2023-05-01,1925.21,USD,Completed
10788,7613,2022-12-21,2474.79,USD,Completed
10789,6037,2022-02-11,803.56,USD,Completed
10790,4434,2022-09-04,1263.72,USD,Completed
10791,4470,2024-01-02,235.74,USD,Completed
10792,7739,2022-05-31,3257.72,USD,Completed
10793,7704,2023-10-18,418.77,USD,Completed
10794,3851,2023-10-20,777.98,USD,Completed
10795,7217,2022-04-17,670.39,USD,Completed
10796,1420,2025-01-15,113.55,USD,Completed
10797,8858,2025-05-19,190.62,USD,Completed
10798,8426,2023-06-30,2192.07,USD,Completed
10799,2723,2025-07-01,3292.05,USD,Completed
10800,4807,2025-11-25,2154.15,USD,Completed
10801,3328,2024-08-03,1069.44,USD,Completed
10802,1938,2022-09-19,497.33,USD,Completed
10803,5274,2025-09-12,2054.25,USD,Completed
10804,5837,2022-11-23,1574.79,USD,Completed
10805,6600,2023-01-04,2404.99,USD,Completed
10806,473,2022-09-30,3211.15,USD,Completed
10807,6630,2022-04-28,2135.08,USD,Completed
10808,7890,2024-08-15,258.39,USD,Completed
10809,799,2024-09-26,1051.65,USD,Completed
10810,2559,2025-03-31,378.9,USD,Completed
10811,9951,2024-01-09,1659.97,USD,Completed
10812,1089,2022-05-24,3050.59,USD,Completed
10813,6522,2023-11-07,2407.75,USD,Completed
10814,984,2022-01-17,1538.78,USD,Completed
10815,5866,2024-04-13,664.95,USD,Completed
10816,5245,2023-01-09,1485.43,USD,Completed
10817,8267,2022-06-28,564.14,USD,Completed
10818,2100,2025-07-17,677.9,USD,Completed
10819,7237,2022-04-06,488.23,USD,Completed
10820,1512,2023-11-26,774.15,USD,Completed
10821,6771,2023-12-16,2303.66,USD,Completed
10822,4360,2025-04-08,913.24,USD,Completed
10823,734,2024-03-15,2262.21,USD,Completed
10824,2667,2023-08-14,1495.0,USD,Completed
10825,6672,2022-08-06,2483.81,USD,Completed
10826,2092,2025-09-04,108.64,USD,Completed
10827,794,2022-03-19,1337.78,USD,Completed
10828,4465,2024-08-18,1999.78,USD,Completed
10829,9968,2024-03-11,2106.19,USD,Completed
10830,9973,2024-09-29,873.5,USD,Completed
10831,8532,2022-12-22,771.84,USD,Completed
10832,2374,2022-04-05,1312.93,USD,Completed
10833,9493,2022-04-14,1335.88,USD,Cancelled
10834,7720,2022-02-09,1628.6,USD,Completed
10835,4601,2025-03-25,1096.37,USD,Completed
10836,2483,2025-07-31,430.1,USD,Completed
10837,2609,2024-07-10,1508.31,USD,Completed
10838,7663,2024-10-11,3012.1,USD,Completed
10839,5959,2023-11-05,1638.14,USD,Completed
10840,6212,2025-03-18,101.52,USD,Completed
10841,2685,2024-12-20,2383.52,USD,Completed
10842,5563,2023-02-21,196.02,USD,Completed
10843,5209,2025-01-24,1150.09,USD,Completed
10844,3094,2023-05-17,3213.8,USD,Completed
10845,1827,2025-03-16,1519.64,USD,Completed
10846,5834,2025-06-20,2000.24,USD,Completed
10847,7550,2024-02-15,1043.45,USD,Completed
10848,9091,2022-08-30,2437.01,USD,Completed
10849,8822,2023-05-04,3044.01,USD,Completed
10850,899,2023-04-22,1664.37,USD,Completed
10851,2860,2022-06-22,1300.56,USD,Completed
10852,2831,2022-12-16,1321.07,USD,Completed
10853,5264,2023-03-01,337.03,USD,Cancelled
10854,3351,2024-09-13,3465.57,USD,Completed
10855,907,2025-05-03,220.44,USD,Completed
10856,8906,2024-07-02,2011.76,USD,Completed
10857,9182,2025-02-11,2721.87,USD,Completed
10858,6222,2025-03-08,1381.64,USD,Completed
10859,44,2023-11-28,870.2,USD,Completed
10860,7764,2022-03-08,3019.95,USD,Completed
10861,7390,2025-03-29,852.28,USD,Completed
10862,2998,2022-05-29,116.54,USD,Completed
10863,116,2022-08-24,3034.07,USD,Cancelled
10864,1761,2022-05-02,967.71,USD,Completed
10865,9287,2023-04-15,2115.01,USD,Completed
10866,678,2024-09-14,1795.07,USD,Completed
10867,4795,2023-11-22,1083.39,USD,Completed
10868,3000,2022-05-20,844.63,USD,Completed
10869,2217,2023-05-10,1375.47,USD,Completed
10870,748,2023-10-29,2135.13,USD,Completed
10871,480,2025-07-02,1953.99,USD,Completed
10872,1186,2024-04-05,2044.21,USD,Completed
10873,4645,2023-10-01,1291.1,USD,Completed
10874,456,2025-12-08,331.48,USD,Completed
10875,9319,2022-10-18,1697.37,USD,Completed
10876,10,2022-03-14,3264.31,USD,Completed
10877,3758,2024-05-01,3305.61,USD,Completed
10878,4021,2024-01-26,1585.74,USD,Completed
10879,1872,2022-02-27,2556.1,USD,Completed
10880,3187,2024-06-16,1074.96,USD,Cancelled
10881,6461,2023-01-09,925.43,USD,Completed
10882,8469,2023-11-22,1480.84,USD,Completed
10883,4726,2025-04-03,703.31,USD,Completed
10884,2050,2022-11-11,721.38,USD,Completed
10885,185,2025-09-18,2396.73,USD,Completed
10886,1053,2023-04-08,1137.95,USD,Completed
10887,3257,2024-11-19,3689.62,USD,Completed
10888,3523,2022-10-17,2836.96,USD,Completed
10889,5754,2023-10-29,446.41,USD,Completed
10890,403,2022-11-13,1703.36,USD,Completed
10891,1986,2022-11-07,2345.81,USD,Completed
10892,9087,2024-06-12,3294.69,USD,Completed
10893,8385,2023-11-10,959.07,USD,Completed
10894,5482,2023-06-04,387.06,USD,Completed
10895,1926,2024-05-29,1486.41,USD,Completed
10896,5911,2022-05-24,4086.52,USD,Completed
10897,3142,2025-03-17,1229.43,USD,Completed
10898,1916,2025-03-17,2054.07,USD,Completed
10899,1289,2024-02-02,3107.87,USD,Completed
10900,8404,2023-03-06,404.22,USD,Completed
10901,2668,2022-11-01,1340.75,USD,Completed
10902,4975,2022-08-03,300.49,USD,Completed
10903,8936,2023-01-09,1571.7,USD,Completed
10904,9945,2023-01-24,1488.08,USD,Completed
10905,7020,2024-03-30,478.02,USD,Completed
10906,6373,2025-07-06,1105.65,USD,Completed
10907,2967,2024-07-11,86.13,USD,Completed
10908,796,2022-11-19,2697.57,USD,Completed
10909,7050,2022-04-11,1638.07,USD,Completed
10910,1587,2023-03-30,1600.58,USD,Completed
10911,8124,2025-04-16,811.76,USD,Completed
10912,7293,2023-09-03,2350.41,USD,Completed
10913,6065,2022-11-27,391.5,USD,Completed
10914,6261,2025-10-11,1158.48,USD,Completed
10915,6790,2025-08-12,2102.85,USD,Completed
10916,1638,2025-04-22,2241.15,USD,Completed
10917,7235,2024-09-18,1459.11,USD,Completed
10918,5075,2023-06-27,436.75,USD,Completed
10919,9595,2025-08-04,1611.02,USD,Completed
10920,5132,2023-05-29,2006.01,USD,Completed
10921,8758,2025-09-10,1189.07,USD,Completed
10922,4062,2023-11-05,1775.76,USD,Completed
10923,963,2025-05-05,2227.53,USD,Completed
10924,1827,2025-01-21,1138.34,USD,Completed
10925,535,2024-04-22,940.39,USD,Completed
10926,2413,2025-04-02,3297.75,USD,Completed
10927,2768,2025-11-21,2727.23,USD,Completed
10928,820,2025-11-15,509.43,USD,Completed
10929,9631,2025-02-18,2901.18,USD,Cancelled
10930,878,2023-08-31,953.44,USD,Completed
10931,720,2022-02-23,1122.7,USD,Completed
10932,7209,2023-06-22,1694.18,USD,Completed
10933,5879,2022-03-24,1957.64,USD,Completed
10934,3769,2024-10-01,1557.54,USD,Completed
10935,2240,2024-07-30,1820.75,USD,Completed
10936,5199,2023-06-28,1299.64,USD,Completed
10937,3473,2022-01-31,385.92,USD,Completed
10938,4807,2023-02-19,2232.33,USD,Completed
10939,3743,2023-05-01,2196.13,USD,Completed
10940,2923,2024-09-26,2654.88,USD,Completed
10941,296,2024-06-17,433.19,USD,Completed
10942,5366,2023-08-23,319.64,USD,Completed
10943,1281,2024-10-17,1527.45,USD,Completed
10944,2119,2023-12-21,1943.1,USD,Cancelled
10945,2616,2023-12-01,1535.82,USD,Completed
10946,1204,2023-02-07,1771.2,USD,Completed
10947,6742,2024-01-26,2456.88,USD,Completed
10948,9864,2023-04-03,2864.26,USD,Completed
10949,5932,2022-03-03,1989.39,USD,Completed
10950,581,2022-04-10,3233.66,USD,Completed
10951,1215,2023-05-12,2727.84,USD,Completed
10952,9419,2022-12-18,2455.41,USD,Completed
10953,1653,2024-02-23,1133.47,USD,Completed
10954,2764,2022-09-22,739.24,USD,Completed
10955,9053,2024-04-26,2255.35,USD,Completed
10956,3585,2024-05-19,535.28,USD,Completed
10957,528,2025-07-18,2220.87,USD,Completed
10958,9601,2025-01-17,1567.77,USD,Completed
10959,3622,2025-02-09,2309.65,USD,Completed
10960,2524,2023-04-01,2451.21,USD,Completed
10961,6717,2022-07-16,2578.62,USD,Completed
10962,1355,2023-11-15,1876.97,USD,Completed
10963,1547,2024-10-18,1295.79,USD,Completed
10964,1250,2023-09-07,1296.74,USD,Completed
10965,6917,2024-05-09,1139.0,USD,Completed
10966,8164,2023-01-23,2774.4,USD,Completed
10967,5507,2024-08-11,1096.72,USD,Completed
10968,2072,2024-11-06,3298.88,USD,Completed
10969,5757,2022-06-19,1881.33,USD,Completed
10970,3892,2022-06-23,808.44,USD,Completed
10971,2560,2023-09-06,1375.47,USD,Completed
10972,3513,2023-07-03,54.8,USD,Completed
10973,2332,2022-07-04,2045.57,USD,Completed
10974,7577,2023-05-08,1744.15,USD,Completed
10975,6934,2025-07-29,2041.28,USD,Completed
10976,1263,2023-01-13,2283.39,USD,Completed
10977,8659,2023-07-24,2213.64,USD,Completed
10978,1911,2022-02-04,1386.95,USD,Completed
10979,3112,2024-02-28,1856.91,USD,Cancelled
10980,360,2023-11-18,1284.84,USD,Completed
10981,6157,2024-03-15,1205.34,USD,Completed
10982,7622,2022-12-30,443.3,USD,Completed
10983,7093,2024-04-23,2239.28,USD,Completed
10984,9861,2025-10-04,475.66,USD,Completed
10985,1430,2022-08-15,1650.46,USD,Completed
10986,9501,2025-10-28,3109.92,USD,Completed
10987,4614,2022-12-21,3045.16,USD,Completed
10988,7478,2023-09-03,861.27,USD,Completed
10989,2346,2022-09-20,312.56,USD,Completed
10990,5170,2023-08-27,515.68,USD,Completed
10991,4249,2022-09-28,918.68,USD,Completed
10992,571,2022-11-22,2996.03,USD,Completed
10993,3876,2023-06-20,1315.34,USD,Completed
10994,3363,2022-05-06,755.13,USD,Completed
10995,4762,2025-04-21,1955.84,USD,Completed
10996,4214,2023-09-15,588.06,USD,Completed
10997,3586,2024-07-10,86.13,USD,Completed
10998,9656,2022-12-05,1659.92,USD,Completed
10999,2718,2025-07-17,2002.98,USD,Completed
11000,1250,2024-11-25,2617.41,USD,Completed
11001,9396,2023-08-17,2583.3,USD,Completed
11002,715,2025-06-17,63.54,USD,Completed
11003,3112,2025-04-29,2034.69,USD,Cancelled
11004,4166,2022-02-21,1789.92,USD,Completed
11005,5604,2022-12-26,2438.86,USD,Completed
11006,8218,2024-09-25,1182.76,USD,Completed
11007,845,2022-05-11,441.55,USD,Completed
11008,2810,2024-01-26,127.08,USD,Completed
11009,6544,2025-07-13,1751.89,USD,Completed
11010,1557,2024-09-30,65.33,USD,Completed
11011,7733,2023-03-31,1935.67,USD,Completed
11012,1719,2025-06-09,2097.67,USD,Completed
11013,7697,2025-09-03,2627.22,USD,Completed
11014,4870,2022-01-01,378.81,USD,Completed
11015,1319,2022-12-01,910.56,USD,Completed
11016,7269,2022-08-28,695.8,USD,Completed
11017,5492,2022-11-22,378.08,USD,Completed
11018,2242,2024-02-05,2056.83,USD,Completed
11019,8096,2022-08-22,1947.75,USD,Completed
11020,703,2022-07-12,798.46,USD,Completed
11021,6143,2022-11-27,1586.19,USD,Completed
11022,7875,2022-01-04,1315.17,USD,Completed
11023,7084,2025-10-31,757.87,USD,Completed
11024,7087,2025-11-14,583.34,USD,Completed
11025,6390,2022-01-27,1468.77,USD,Completed
11026,3247,2025-02-20,2279.35,USD,Completed
11027,7282,2024-04-20,546.04,USD,Completed
11028,3554,2025-11-19,1302.38,USD,Completed
11029,5962,2025-03-25,3085.67,USD,Completed
11030,5917,2023-08-07,341.36,USD,Completed
11031,9992,2024-05-16,1425.09,USD,Completed
11032,4311,2024-04-01,3088.28,USD,Completed
11033,7242,2025-03-29,43.58,USD,Completed
11034,6584,2022-03-08,1832.68,USD,Completed
11035,3213,2023-11-21,3296.52,USD,Completed
11036,3895,2024-01-04,1658.22,USD,Completed
11037,6722,2024-05-10,2218.53,USD,Completed
11038,4686,2025-06-04,682.72,USD,Completed
11039,1309,2022-06-09,384.98,USD,Completed
11040,5052,2023-12-05,853.77,USD,Completed
11041,2596,2022-05-26,2097.17,USD,Completed
11042,5448,2025-02-03,1096.39,USD,Completed
11043,1352,2023-03-27,511.17,USD,Completed
11044,4383,2023-03-11,2464.68,USD,Completed
11045,1135,2023-01-24,1815.04,USD,Completed
11046,414,2022-05-05,86.13,USD,Completed
11047,3699,2022-03-06,258.39,USD,Completed
11048,7086,2023-03-11,763.53,USD,Completed
11049,1789,2022-02-18,244.91,USD,Completed
11050,7068,2022-08-04,2830.35,USD,Completed
11051,8644,2024-05-18,234.58,USD,Completed
11052,6355,2025-06-03,193.53,USD,Completed
11053,9785,2022-02-02,3062.03,USD,Completed
11054,5823,2023-01-16,878.16,USD,Completed
11055,8332,2023-09-24,319.64,USD,Completed
11056,8080,2024-10-01,2990.13,USD,Completed
11057,5846,2024-02-04,93.66,USD,Completed
11058,2453,2024-12-23,1410.9,USD,Completed
11059,9780,2023-07-08,2499.95,USD,Completed
11060,9908,2022-03-27,720.95,USD,Cancelled
11061,7627,2025-07-27,1381.9,USD,Completed
11062,4203,2024-01-08,2745.56,USD,Completed
11063,1199,2024-01-02,2802.95,USD,Completed
11064,1338,2025-05-26,1316.69,USD,Completed
11065,4863,2023-08-25,771.84,USD,Completed
11066,6102,2023-10-18,1486.41,USD,Completed
11067,3500,2022-09-12,249.31,USD,Completed
11068,9801,2025-10-12,1347.08,USD,Completed
11069,9532,2022-07-10,520.2,USD,Completed
11070,3010,2024-07-10,892.82,USD,Completed
11071,2543,2023-09-18,416.04,USD,Completed
11072,2987,2022-01-19,358.56,USD,Completed
11073,829,2025-08-01,3355.73,USD,Completed
11074,7452,2022-09-24,854.16,USD,Completed
11075,3597,2023-08-30,1246.53,USD,Completed
11076,8148,2024-07-17,2418.66,USD,Completed
11077,5355,2025-06-12,3530.28,USD,Completed
11078,8367,2023-04-28,587.88,USD,Completed
11079,4864,2024-05-24,1609.5,USD,Completed
11080,7916,2025-11-14,3953.01,USD,Completed
11081,2491,2024-04-10,880.48,USD,Completed
11082,5711,2025-12-30,3707.5,USD,Completed
11083,2335,2025-10-30,1022.78,USD,Completed
11084,3408,2024-12-14,3495.91,USD,Completed
11085,5058,2024-11-10,3535.99,USD,Completed
11086,1464,2022-10-19,787.89,USD,Completed
11087,6656,2025-09-02,1113.47,USD,Completed
11088,352,2023-07-11,1656.99,USD,Completed
11089,9563,2024-04-10,3509.15,USD,Completed
11090,2363,2025-01-25,2912.81,USD,Completed
11091,6221,2025-03-25,334.18,USD,Completed
11092,9568,2024-03-14,1132.33,USD,Completed
11093,4658,2023-10-26,978.1,USD,Completed
11094,3010,2025-01-21,1290.67,USD,Completed
11095,2635,2025-11-04,282.07,USD,Completed
11096,2883,2024-10-04,1582.98,USD,Completed
11097,9543,2025-09-12,1069.33,USD,Completed
11098,2040,2024-11-26,286.78,USD,Completed
11099,911,2024-10-10,2282.79,USD,Completed
11100,8939,2025-07-14,1099.2,USD,Completed
11101,3496,2024-02-27,93.66,USD,Completed
11102,9588,2025-01-11,1997.17,USD,Completed
11103,8466,2023-01-08,927.02,USD,Completed
11104,8759,2025-02-09,1491.0,USD,Completed
11105,4690,2023-09-07,293.47,USD,Completed
11106,4051,2023-07-27,2722.81,USD,Completed
11107,3595,2023-04-30,1105.03,USD,Completed
11108,4103,2024-06-08,28.61,USD,Completed
11109,9766,2025-08-18,2925.49,USD,Completed
11110,8236,2023-03-29,25.48,USD,Completed
11111,2899,2023-07-30,1873.3,USD,Completed
11112,6236,2023-05-25,3273.85,USD,Completed
11113,4561,2023-03-02,262.66,USD,Cancelled
11114,6363,2025-12-13,1930.55,USD,Completed
11115,8893,2024-10-07,478.02,USD,Completed
11116,3808,2024-11-16,1609.06,USD,Completed
11117,7593,2025-04-16,1285.29,USD,Completed
11118,9795,2022-02-14,1119.39,USD,Completed
11119,7230,2025-01-22,178.96,USD,Completed
11120,3414,2022-02-17,1162.79,USD,Completed
11121,8774,2023-01-02,2985.65,USD,Completed
11122,7969,2022-07-15,2027.36,USD,Completed
11123,3332,2025-11-24,456.69,USD,Completed
11124,8052,2025-02-04,1349.32,USD,Completed
11125,7033,2024-10-31,172.47,USD,Completed
11126,715,2024-01-28,954.76,USD,Completed
11127,4571,2022-03-11,1711.04,USD,Cancelled
11128,7055,2022-11-25,2585.65,USD,Completed
11129,4465,2023-04-18,999.98,USD,Completed
11130,1836,2022-06-24,560.94,USD,Cancelled
11131,4429,2024-07-21,1957.15,USD,Completed
11132,7997,2024-03-20,1168.64,USD,Cancelled
11133,5382,2024-06-10,2879.92,USD,Completed
11134,4719,2024-02-21,1961.12,USD,Completed
11135,3695,2023-01-02,2242.19,USD,Completed
11136,9981,2024-10-24,907.75,USD,Completed
11137,7449,2023-09-26,1334.8,USD,Completed
11138,4853,2024-12-23,545.5,USD,Completed
11139,4267,2023-05-31,1327.72,USD,Completed
11140,5803,2023-03-20,1690.76,USD,Completed
11141,4471,2023-08-28,2510.3,USD,Completed
11142,8245,2022-10-20,103.54,USD,Completed
11143,8138,2024-12-31,515.8,USD,Completed
11144,9316,2024-08-11,904.47,USD,Completed
11145,3562,2022-08-17,1336.02,USD,Completed
11146,1257,2022-04-22,218.3,USD,Cancelled
11147,2134,2023-09-14,1624.44,USD,Completed
11148,6618,2025-11-15,638.64,USD,Completed
11149,9573,2023-07-04,873.5,USD,Completed
11150,8587,2022-02-09,3164.01,USD,Completed
11151,6924,2024-05-11,1747.25,USD,Completed
11152,9052,2023-05-02,742.14,USD,Completed
11153,3688,2024-03-05,1485.84,USD,Completed
11154,3233,2025-01-07,4559.29,USD,Completed
11155,947,2024-11-12,1322.82,USD,Completed
11156,9465,2022-07-17,2460.21,USD,Completed
11157,6276,2023-04-16,2890.28,USD,Completed
11158,960,2022-07-13,674.06,USD,Completed
11159,3568,2023-05-08,2082.0,USD,Completed
11160,1730,2023-06-15,2586.06,USD,Completed
11161,9526,2025-08-07,577.47,USD,Completed
11162,6314,2024-11-15,2156.06,USD,Completed
11163,861,2025-09-25,3215.78,USD,Completed
11164,1246,2025-08-21,1621.99,USD,Completed
11165,4997,2025-06-20,1932.82,USD,Completed
11166,338,2023-10-06,2212.64,USD,Completed
11167,9822,2022-09-18,1459.22,USD,Completed
11168,6853,2022-09-01,2727.38,USD,Completed
11169,6289,2024-07-14,2883.69,USD,Completed
11170,9662,2023-01-07,860.82,USD,Completed
11171,6186,2024-01-28,2128.13,USD,Completed
11172,6941,2023-02-19,617.28,USD,Completed
11173,209,2024-02-24,2034.76,USD,Completed
11174,1724,2023-04-21,389.54,USD,Completed
11175,7430,2022-04-15,1249.33,USD,Completed
11176,4945,2022-09-11,1789.12,USD,Completed
11177,8880,2023-09-06,500.59,USD,Completed
11178,3881,2025-12-16,551.98,USD,Completed
11179,3735,2023-03-19,327.74,USD,Completed
11180,2545,2022-09-12,1464.99,USD,Completed
11181,5071,2022-03-31,315.66,USD,Completed
11182,613,2025-09-15,1108.59,USD,Completed
11183,3531,2024-02-28,1437.65,USD,Completed
11184,7146,2024-04-28,1966.65,USD,Completed
11185,766,2022-12-29,1202.68,USD,Completed
11186,2902,2022-04-03,994.66,USD,Completed
11187,7567,2022-12-23,667.58,USD,Completed
11188,8702,2023-06-14,970.26,USD,Completed
11189,6810,2023-11-28,65.33,USD,Completed
11190,8783,2025-07-17,487.51,USD,Completed
11191,2763,2022-10-20,942.95,USD,Completed
11192,8402,2023-05-12,566.14,USD,Completed
11193,5328,2023-01-15,1303.83,USD,Completed
11194,2564,2023-04-10,3023.69,USD,Completed
11195,8308,2023-04-09,2619.56,USD,Completed
11196,9184,2024-05-31,1778.81,USD,Completed
11197,7925,2023-10-12,516.41,USD,Completed
11198,4536,2024-02-29,1896.03,USD,Completed
11199,1759,2022-10-12,1797.43,USD,Completed
11200,6545,2024-12-14,1633.05,USD,Completed
11201,7181,2023-05-18,1711.2,USD,Completed
11202,1542,2022-11-20,108.0,USD,Completed
11203,3807,2024-07-08,3946.67,USD,Completed
11204,125,2023-12-02,3044.94,USD,Completed
11205,7982,2023-06-05,898.63,USD,Completed
11206,2534,2023-02-11,1009.12,USD,Completed
11207,8194,2024-11-05,1931.98,USD,Completed
11208,6154,2023-09-03,2287.41,USD,Completed
11209,7531,2025-05-29,1188.58,USD,Completed
11210,6020,2022-04-21,1478.72,USD,Cancelled
11211,9805,2025-12-30,1872.52,USD,Completed
11212,8754,2022-08-03,1130.92,USD,Completed
11213,1098,2025-05-30,205.95,USD,Completed
11214,8591,2024-07-16,1988.09,USD,Completed
11215,1823,2023-08-06,2676.05,USD,Cancelled
11216,3606,2022-05-11,767.98,USD,Completed
11217,3806,2023-07-03,1173.34,USD,Completed
11218,2603,2024-04-09,2812.42,USD,Completed
11219,4123,2024-07-21,2934.38,USD,Completed
11220,8997,2024-05-08,1197.97,USD,Completed
11221,4070,2024-06-01,1017.15,USD,Completed
11222,7426,2025-10-30,271.26,USD,Completed
11223,2218,2025-08-03,1975.04,USD,Cancelled
11224,6971,2025-03-20,2895.92,USD,Cancelled
11225,1844,2023-03-25,958.12,USD,Completed
11226,903,2024-10-07,2355.59,USD,Completed
11227,9614,2023-05-03,772.36,USD,Completed
11228,2886,2024-09-13,1342.68,USD,Completed
11229,4420,2022-08-31,2326.77,USD,Completed
11230,6219,2024-07-08,3365.64,USD,Completed
11231,4123,2024-09-28,3587.37,USD,Completed
11232,3240,2023-05-21,636.96,USD,Completed
11233,8704,2023-10-25,3841.87,USD,Completed
11234,6577,2025-09-16,1339.23,USD,Completed
11235,6459,2025-03-04,2455.85,USD,Completed
11236,9810,2024-01-20,861.27,USD,Cancelled
11237,4475,2024-04-30,1678.12,USD,Completed
11238,6062,2024-01-16,2650.87,USD,Completed
11239,920,2023-01-09,1450.95,USD,Completed
11240,5949,2024-03-26,3530.67,USD,Completed
11241,9407,2024-06-03,753.78,USD,Completed
11242,2664,2024-09-19,2494.35,USD,Completed
11243,9155,2025-10-04,1730.9,USD,Completed
11244,6000,2022-07-21,133.93,USD,Completed
11245,1955,2024-08-08,1880.21,USD,Completed
11246,5308,2023-05-07,894.7,USD,Completed
11247,6840,2022-05-16,432.65,USD,Completed
11248,6746,2025-01-01,924.12,USD,Completed
11249,3631,2024-12-09,2008.91,USD,Completed
11250,1680,2023-08-05,3594.39,USD,Completed
11251,4180,2022-08-18,2059.68,USD,Completed
11252,6209,2024-09-03,3527.1,USD,Completed
11253,3091,2025-03-07,195.99,USD,Completed
11254,2699,2024-04-01,923.35,USD,Completed
11255,8688,2025-05-22,1540.52,USD,Completed
11256,4348,2024-02-03,376.12,USD,Completed
11257,4282,2024-02-19,1134.24,USD,Completed
11258,161,2022-10-24,712.57,USD,Completed
11259,2634,2023-04-30,188.06,USD,Completed
11260,7968,2022-05-09,716.9,USD,Completed
11261,1936,2024-03-05,3155.85,USD,Completed
11262,9861,2023-04-05,1288.25,USD,Completed
11263,4517,2023-07-08,1468.07,USD,Completed
11264,2231,2023-11-09,2228.03,USD,Completed
11265,6893,2023-07-08,2387.76,USD,Completed
11266,2292,2024-01-13,791.21,USD,Completed
11267,5282,2022-11-27,2374.08,USD,Completed
11268,8881,2024-10-28,3455.18,USD,Completed
11269,9657,2022-09-28,1549.0,USD,Completed
11270,1760,2024-03-02,1838.41,USD,Completed
11271,4838,2024-03-08,1104.73,USD,Completed
11272,1931,2024-08-07,2386.2,USD,Completed
11273,6375,2023-11-08,32.79,USD,Completed
11274,3770,2023-03-24,821.76,USD,Completed
11275,5578,2022-04-10,1290.85,USD,Completed
11276,3156,2022-08-25,1030.79,USD,Completed
11277,6943,2025-01-20,2964.89,USD,Completed
11278,2871,2025-03-11,51.77,USD,Completed
11279,5806,2024-12-28,2368.84,USD,Completed
11280,7477,2024-06-19,3221.66,USD,Completed
11281,914,2025-03-29,3092.75,USD,Completed
11282,486,2024-09-17,1198.08,USD,Cancelled
11283,6650,2022-04-07,978.96,USD,Completed
11284,8756,2025-06-02,1969.14,USD,Completed
11285,6704,2025-12-26,1061.83,USD,Completed
11286,9133,2023-01-30,199.07,USD,Completed
11287,6443,2022-08-02,1482.96,USD,Completed
11288,1117,2023-01-17,388.1,USD,Completed
11289,8949,2025-07-14,2253.62,USD,Completed
11290,8519,2024-07-30,1196.19,USD,Completed
11291,5421,2024-04-18,1324.04,USD,Completed
